trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.75, 'e': 0.8310273589761731}",25,0,-145.9636982097865,"{0: 13, 1: 4, 2: 6, 3: 0, 4: 2}",0
186,False,"{'a': 0.75, 'e': 0.8301963316171969}",20,0,-91.57563688108797,"{0: 11, 1: 0, 2: 8, 3: 1, 4: 0}",0
187,False,"{'a': 0.75, 'e': 0.8293661352855797}",20,8,8.413966109710604,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
188,False,"{'a': 0.75, 'e': 0.8285367691502941}",30,0,-164.04448726559264,"{0: 18, 1: 5, 2: 4, 3: 0, 4: 3}",0
189,False,"{'a': 0.75, 'e': 0.8277082323811439}",20,0,-38.930138351205585,"{0: 15, 1: 2, 2: 1, 3: 2, 4: 0}",0
190,False,"{'a': 0.75, 'e': 0.8268805241487627}",20,0,-47.251365636959335,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
191,False,"{'a': 0.75, 'e': 0.8260536436246139}",25,0,-101.0231260903651,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
192,False,"{'a': 0.75, 'e': 0.8252275899809893}",25,0,-159.01671885540853,"{0: 10, 1: 5, 2: 8, 3: 1, 4: 1}",0
193,False,"{'a': 0.75, 'e': 0.8244023623910083}",20,12,-21.048968031030398,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 0}",1
194,False,"{'a': 0.75, 'e': 0.8235779600286173}",30,0,-101.09762479422525,"{0: 22, 1: 2, 2: 4, 3: 0, 4: 2}",0
195,False,"{'a': 0.75, 'e': 0.8227543820685886}",20,0,-109.33457528964743,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
196,False,"{'a': 0.75, 'e': 0.8219316276865201}",20,4,-84.35819384354184,"{0: 9, 1: 3, 2: 2, 3: 1, 4: 1}",1
197,False,"{'a': 0.75, 'e': 0.8211096960588335}",25,0,-233.717614725393,"{0: 11, 1: 5, 2: 4, 3: 1, 4: 4}",0
198,False,"{'a': 0.75, 'e': 0.8202885863627747}",20,10,-86.17446476655816,"{0: 5, 1: 1, 2: 1, 3: 2, 4: 1}",1
199,False,"{'a': 0.75, 'e': 0.819468297776412}",25,10,-67.92243138548481,"{0: 7, 1: 2, 2: 5, 3: 1, 4: 0}",1
200,False,"{'a': 0.75, 'e': 0.8186488294786356}",30,0,-92.28621444335562,"{0: 22, 1: 1, 2: 5, 3: 1, 4: 1}",0
201,False,"{'a': 0.75, 'e': 0.8178301806491569}",25,0,-128.571178145338,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
202,False,"{'a': 0.75, 'e': 0.8170123504685077}",20,0,-61.66532125571093,"{0: 13, 1: 3, 2: 2, 3: 2, 4: 0}",0
203,False,"{'a': 0.75, 'e': 0.8161953381180392}",25,0,-196.77042776352482,"{0: 11, 1: 2, 2: 8, 3: 2, 4: 2}",0
204,False,"{'a': 0.75, 'e': 0.8153791427799212}",25,0,-56.92824243909633,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 0}",0
205,False,"{'a': 0.75, 'e': 0.8145637636371413}",25,0,-43.935408277207586,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
206,False,"{'a': 0.75, 'e': 0.8137491998735041}",25,17,-29.668579336076224,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
207,False,"{'a': 0.75, 'e': 0.8129354506736306}",20,0,-39.30820258808238,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
208,False,"{'a': 0.75, 'e': 0.812122515222957}",20,0,-95.32019912582251,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",1
209,False,"{'a': 0.75, 'e': 0.8113103927077341}",30,0,-137.8651380538912,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 4}",0
210,False,"{'a': 0.75, 'e': 0.8104990823150263}",30,0,-141.94765036397013,"{0: 18, 1: 3, 2: 5, 3: 3, 4: 1}",0
211,False,"{'a': 0.75, 'e': 0.8096885832327113}",25,0,-134.07333993387812,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
212,False,"{'a': 0.75, 'e': 0.8088788946494786}",20,12,-6.362685772621059,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
213,False,"{'a': 0.75, 'e': 0.8080700157548292}",20,6,-116.16556024675016,"{0: 8, 1: 0, 2: 3, 3: 1, 4: 2}",1
214,False,"{'a': 0.75, 'e': 0.8072619457390743}",30,13,-36.819698065660944,"{0: 10, 1: 3, 2: 4, 3: 0, 4: 0}",1
215,False,"{'a': 0.75, 'e': 0.8064546837933352}",30,0,-84.63475363166617,"{0: 22, 1: 3, 2: 3, 3: 1, 4: 1}",0
216,False,"{'a': 0.75, 'e': 0.8056482291095419}",25,8,-31.86224561286036,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 0}",1
217,False,"{'a': 0.75, 'e': 0.8048425808804324}",30,1,-90.59040445526605,"{0: 22, 1: 2, 2: 3, 3: 0, 4: 2}",1
218,False,"{'a': 0.75, 'e': 0.8040377382995519}",35,9,-61.457744820952854,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 1}",1
219,False,"{'a': 0.75, 'e': 0.8032337005612523}",20,0,-84.17405412653453,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
220,False,"{'a': 0.75, 'e': 0.8024304668606911}",20,0,-95.49553304419318,"{0: 11, 1: 1, 2: 6, 3: 2, 4: 0}",0
221,False,"{'a': 0.75, 'e': 0.8016280363938304}",35,3,-108.29362262032062,"{0: 23, 1: 4, 2: 2, 3: 1, 4: 2}",1
222,False,"{'a': 0.75, 'e': 0.8008264083574366}",25,0,-92.25961280929742,"{0: 18, 1: 1, 2: 3, 3: 2, 4: 1}",0
223,False,"{'a': 0.75, 'e': 0.8000255819490791}",20,0,-150.41740884719854,"{0: 10, 1: 3, 2: 3, 3: 2, 4: 2}",0
224,False,"{'a': 0.75, 'e': 0.79922555636713}",20,0,-12.09581137026338,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
225,False,"{'a': 0.75, 'e': 0.798426330810763}",25,0,-96.66477189530649,"{0: 14, 1: 3, 2: 6, 3: 2, 4: 0}",0
226,False,"{'a': 0.75, 'e': 0.7976279044799521}",30,0,-116.51222085230042,"{0: 20, 1: 0, 2: 8, 3: 1, 4: 1}",0
227,False,"{'a': 0.75, 'e': 0.7968302765754722}",30,0,-177.67280550171992,"{0: 18, 1: 4, 2: 4, 3: 1, 4: 3}",0
228,False,"{'a': 0.75, 'e': 0.7960334462988967}",20,0,-55.816282273734906,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
229,False,"{'a': 0.75, 'e': 0.7952374128525979}",30,0,-132.10247967106477,"{0: 20, 1: 3, 2: 4, 3: 1, 4: 2}",0
230,False,"{'a': 0.75, 'e': 0.7944421754397453}",20,0,-144.94949443938722,"{0: 9, 1: 1, 2: 7, 3: 2, 4: 1}",0
231,False,"{'a': 0.75, 'e': 0.7936477332643055}",20,0,-88.4024757837521,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 2}",0
232,False,"{'a': 0.75, 'e': 0.7928540855310412}",25,0,-121.69813825590616,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
233,False,"{'a': 0.75, 'e': 0.7920612314455101}",20,8,-5.943237762909273,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
234,False,"{'a': 0.75, 'e': 0.7912691702140646}",25,0,-145.0771615357596,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
235,False,"{'a': 0.75, 'e': 0.7904779010438505}",25,0,-105.66877638508393,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
236,False,"{'a': 0.75, 'e': 0.7896874231428067}",20,0,-84.19469008831119,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
237,False,"{'a': 0.75, 'e': 0.7888977357196639}",20,0,-74.52565162537478,"{0: 10, 1: 3, 2: 7, 3: 0, 4: 0}",0
238,False,"{'a': 0.75, 'e': 0.7881088379839443}",20,0,-17.023863952721058,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
239,False,"{'a': 0.75, 'e': 0.7873207291459603}",25,0,-55.096698600094236,"{0: 18, 1: 3, 2: 2, 3: 2, 4: 0}",0
240,False,"{'a': 0.75, 'e': 0.7865334084168143}",25,0,-12.689819657924158,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
241,False,"{'a': 0.75, 'e': 0.7857468750083976}",20,0,-85.61591487780086,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
242,False,"{'a': 0.75, 'e': 0.7849611281333891}",20,10,-42.36779711618971,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
243,False,"{'a': 0.75, 'e': 0.7841761670052557}",20,0,-19.137062307111965,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
244,False,"{'a': 0.75, 'e': 0.7833919908382505}",30,0,-172.26408340127006,"{0: 18, 1: 5, 2: 3, 3: 1, 4: 3}",0
245,False,"{'a': 0.75, 'e': 0.7826085988474122}",20,0,-147.70839018220283,"{0: 12, 1: 1, 2: 2, 3: 3, 4: 2}",0
246,False,"{'a': 0.75, 'e': 0.7818259902485648}",25,14,-11.611361214300281,"{0: 7, 1: 3, 2: 1, 3: 0, 4: 0}",1
247,False,"{'a': 0.75, 'e': 0.7810441642583162}",20,0,-59.329509520206116,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
248,False,"{'a': 0.75, 'e': 0.780263120094058}",25,0,-162.92613694262369,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 3}",0
249,False,"{'a': 0.75, 'e': 0.7794828569739639}",25,0,-100.79670099852251,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
250,False,"{'a': 0.75, 'e': 0.7787033741169899}",30,0,-86.38528272472148,"{0: 16, 1: 7, 2: 7, 3: 0, 4: 0}",0
251,False,"{'a': 0.75, 'e': 0.7779246707428729}",25,0,-93.75412806401985,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
252,False,"{'a': 0.75, 'e': 0.7771467460721301}",25,0,-123.16429489478767,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",1
253,False,"{'a': 0.75, 'e': 0.7763695993260579}",20,0,-83.3257551237289,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
254,False,"{'a': 0.75, 'e': 0.7755932297267318}",20,13,-11.853400148250259,"{0: 4, 1: 2, 2: 1, 3: 0, 4: 0}",1
255,False,"{'a': 0.75, 'e': 0.7748176364970051}",25,0,-54.7211085437374,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
256,False,"{'a': 0.75, 'e': 0.7740428188605081}",25,0,-31.50719025183217,"{0: 19, 1: 3, 2: 2, 3: 1, 4: 0}",0
257,False,"{'a': 0.75, 'e': 0.7732687760416476}",30,0,-155.63329533171168,"{0: 16, 1: 4, 2: 7, 3: 2, 4: 1}",0
258,False,"{'a': 0.75, 'e': 0.7724955072656059}",30,0,-49.06597751999088,"{0: 22, 1: 4, 2: 2, 3: 2, 4: 0}",0
259,False,"{'a': 0.75, 'e': 0.7717230117583403}",30,0,-24.043385369837104,"{0: 24, 1: 1, 2: 4, 3: 1, 4: 0}",0
260,False,"{'a': 0.75, 'e': 0.770951288746582}",20,0,-49.45614949225238,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
261,False,"{'a': 0.75, 'e': 0.7701803374578354}",20,0,-175.87972147411355,"{0: 9, 1: 2, 2: 6, 3: 0, 4: 3}",0
262,False,"{'a': 0.75, 'e': 0.7694101571203776}",20,0,-91.50116764355012,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
263,False,"{'a': 0.75, 'e': 0.7686407469632572}",35,0,-90.96425704435552,"{0: 24, 1: 6, 2: 3, 3: 1, 4: 1}",0
264,False,"{'a': 0.75, 'e': 0.767872106216294}",25,0,-91.40523600717658,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 1}",0
265,False,"{'a': 0.75, 'e': 0.7671042341100777}",30,11,-29.030828507852675,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 0}",1
266,False,"{'a': 0.75, 'e': 0.7663371298759676}",20,0,-66.21987947283073,"{0: 12, 1: 0, 2: 8, 3: 0, 4: 0}",0
267,False,"{'a': 0.75, 'e': 0.7655707927460916}",20,13,11.172654843508635,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.75, 'e': 0.7648052219533455}",30,0,-230.10240749706276,"{0: 14, 1: 2, 2: 10, 3: 1, 4: 3}",0
269,False,"{'a': 0.75, 'e': 0.7640404167313922}",20,0,-32.97161604045941,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
270,False,"{'a': 0.75, 'e': 0.7632763763146607}",25,0,-96.00063247361801,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
271,False,"{'a': 0.75, 'e': 0.7625130999383462}",25,0,-20.085713112872835,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
272,False,"{'a': 0.75, 'e': 0.7617505868384078}",25,0,-70.96956497056807,"{0: 15, 1: 4, 2: 5, 3: 1, 4: 0}",0
273,False,"{'a': 0.75, 'e': 0.7609888362515693}",20,0,-132.44811656399412,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
274,False,"{'a': 0.75, 'e': 0.7602278474153178}",30,0,-107.20385159367778,"{0: 21, 1: 2, 2: 4, 3: 2, 4: 1}",0
275,False,"{'a': 0.75, 'e': 0.7594676195679024}",20,0,-77.43051384770139,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
276,False,"{'a': 0.75, 'e': 0.7587081519483346}",25,0,-91.29602745297665,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
277,False,"{'a': 0.75, 'e': 0.7579494437963862}",25,0,-49.807521649163235,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
278,False,"{'a': 0.75, 'e': 0.7571914943525898}",25,0,-169.94880026281592,"{0: 14, 1: 1, 2: 6, 3: 2, 4: 2}",0
279,False,"{'a': 0.75, 'e': 0.7564343028582373}",35,0,-116.63344373152543,"{0: 25, 1: 3, 2: 5, 3: 0, 4: 2}",0
280,False,"{'a': 0.75, 'e': 0.755677868555379}",25,0,-60.46451764958412,"{0: 19, 1: 4, 2: 0, 3: 1, 4: 1}",0
281,False,"{'a': 0.75, 'e': 0.7549221906868236}",25,0,-58.68335129463442,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
282,False,"{'a': 0.75, 'e': 0.7541672684961368}",30,0,-208.19912402769728,"{0: 18, 1: 4, 2: 3, 3: 1, 4: 4}",0
283,False,"{'a': 0.75, 'e': 0.7534131012276407}",25,10,-83.4567239123834,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 2}",1
284,False,"{'a': 0.75, 'e': 0.752659688126413}",20,0,-114.45765916434357,"{0: 11, 1: 5, 2: 2, 3: 0, 4: 2}",0
285,False,"{'a': 0.75, 'e': 0.7519070284382866}",20,6,-21.491234985581176,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
286,False,"{'a': 0.75, 'e': 0.7511551214098483}",20,0,-25.180333576751156,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
287,False,"{'a': 0.75, 'e': 0.7504039662884385}",20,0,-90.32753985018482,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
288,False,"{'a': 0.75, 'e': 0.7496535623221501}",25,0,-28.202663621710297,"{0: 18, 1: 5, 2: 1, 3: 1, 4: 0}",0
289,False,"{'a': 0.75, 'e': 0.7489039087598279}",20,0,-94.69098857988311,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
290,False,"{'a': 0.75, 'e': 0.7481550048510681}",30,0,-14.686746118863216,"{0: 25, 1: 1, 2: 4, 3: 0, 4: 0}",0
291,False,"{'a': 0.75, 'e': 0.747406849846217}",20,13,13.43743530520851,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.75, 'e': 0.7466594429963708}",25,0,-23.409057042030526,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 1}",0
293,False,"{'a': 0.75, 'e': 0.7459127835533744}",30,0,-209.96295145718608,"{0: 15, 1: 5, 2: 6, 3: 1, 4: 3}",0
294,False,"{'a': 0.75, 'e': 0.745166870769821}",20,3,-73.60876205250777,"{0: 11, 1: 0, 2: 5, 3: 0, 4: 1}",1
295,False,"{'a': 0.75, 'e': 0.7444217038990513}",20,0,-56.192249410333844,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
296,False,"{'a': 0.75, 'e': 0.7436772821951522}",20,10,-39.86744926644289,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
297,False,"{'a': 0.75, 'e': 0.742933604912957}",25,0,-118.62455316252085,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
298,False,"{'a': 0.75, 'e': 0.7421906713080441}",25,0,-232.43466654714,"{0: 12, 1: 2, 2: 7, 3: 0, 4: 4}",0
299,False,"{'a': 0.75, 'e': 0.741448480636736}",30,0,-156.15958558478505,"{0: 18, 1: 1, 2: 8, 3: 1, 4: 2}",0
300,False,"{'a': 0.75, 'e': 0.7407070321560992}",25,0,-69.84149782726577,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
301,False,"{'a': 0.75, 'e': 0.7399663251239432}",20,0,-11.399466671932183,"{0: 15, 1: 5, 2: 0, 3: 0, 4: 0}",0
302,False,"{'a': 0.75, 'e': 0.7392263587988193}",20,0,-11.317743760671501,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
303,False,"{'a': 0.75, 'e': 0.7384871324400204}",35,0,-129.10763410140933,"{0: 23, 1: 3, 2: 6, 3: 2, 4: 1}",0
304,False,"{'a': 0.75, 'e': 0.7377486453075804}",20,0,-57.1284845812713,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
305,False,"{'a': 0.75, 'e': 0.7370108966622728}",20,0,-131.89052343008356,"{0: 13, 1: 3, 2: 1, 3: 0, 4: 3}",0
306,False,"{'a': 0.75, 'e': 0.7362738857656105}",20,5,-45.36124005188838,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 1}",1
307,False,"{'a': 0.75, 'e': 0.7355376118798449}",25,8,-67.79431589662208,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 2}",1
308,False,"{'a': 0.75, 'e': 0.7348020742679651}",25,0,-133.4590770706253,"{0: 14, 1: 0, 2: 9, 3: 1, 4: 1}",0
309,False,"{'a': 0.75, 'e': 0.734067272193697}",20,6,-91.35401321986016,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 2}",1
310,False,"{'a': 0.75, 'e': 0.7333332049215034}",30,0,-69.784699672915,"{0: 20, 1: 3, 2: 6, 3: 1, 4: 0}",0
311,False,"{'a': 0.75, 'e': 0.7325998717165819}",25,0,-41.49429484889307,"{0: 21, 1: 1, 2: 0, 3: 3, 4: 0}",0
312,False,"{'a': 0.75, 'e': 0.7318672718448653}",25,3,-56.90367937174465,"{0: 15, 1: 4, 2: 2, 3: 0, 4: 1}",1
313,False,"{'a': 0.75, 'e': 0.7311354045730205}",25,0,-65.90847768339194,"{0: 17, 1: 0, 2: 7, 3: 1, 4: 0}",0
314,False,"{'a': 0.75, 'e': 0.7304042691684475}",20,0,-130.08827179354444,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
315,False,"{'a': 0.75, 'e': 0.729673864899279}",35,0,-100.75625221025564,"{0: 28, 1: 1, 2: 3, 3: 1, 4: 2}",0
316,False,"{'a': 0.75, 'e': 0.7289441910343797}",25,0,-92.01712985021781,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
317,False,"{'a': 0.75, 'e': 0.7282152468433454}",20,12,-125.4004511153405,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 3}",1
318,False,"{'a': 0.75, 'e': 0.727487031596502}",20,0,-45.56080837832741,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
319,False,"{'a': 0.75, 'e': 0.7267595445649054}",20,0,-27.93814020760914,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
320,False,"{'a': 0.75, 'e': 0.7260327850203406}",25,0,-75.03856797978466,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
321,False,"{'a': 0.75, 'e': 0.7253067522353203}",25,1,-95.16622506069496,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 1}",1
322,False,"{'a': 0.75, 'e': 0.7245814454830849}",20,0,-58.995241643777305,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
323,False,"{'a': 0.75, 'e': 0.7238568640376019}",25,0,-65.22263349170686,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
324,False,"{'a': 0.75, 'e': 0.7231330071735642}",20,0,-131.54709015057074,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
325,False,"{'a': 0.75, 'e': 0.7224098741663907}",20,0,-119.18487864515376,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
326,False,"{'a': 0.75, 'e': 0.7216874642922243}",30,7,-112.59475949008562,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 3}",1
327,False,"{'a': 0.75, 'e': 0.7209657768279321}",25,0,-20.83127029727017,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
328,False,"{'a': 0.75, 'e': 0.720244811051104}",20,0,-73.94392567671647,"{0: 13, 1: 0, 2: 5, 3: 2, 4: 0}",0
329,False,"{'a': 0.75, 'e': 0.719524566240053}",35,0,-149.91946449886566,"{0: 24, 1: 3, 2: 4, 3: 2, 4: 2}",0
330,False,"{'a': 0.75, 'e': 0.718805041673813}",25,0,-113.91385938768829,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
331,False,"{'a': 0.75, 'e': 0.7180862366321391}",25,0,-56.494614329470224,"{0: 19, 1: 2, 2: 1, 3: 3, 4: 0}",0
332,False,"{'a': 0.75, 'e': 0.717368150395507}",25,0,-8.497397343924966,"{0: 21, 1: 3, 2: 0, 3: 1, 4: 0}",0
333,False,"{'a': 0.75, 'e': 0.7166507822451115}",20,0,-29.2683640715426,"{0: 14, 1: 4, 2: 1, 3: 1, 4: 0}",0
334,False,"{'a': 0.75, 'e': 0.7159341314628663}",20,11,-8.439680006938914,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
335,False,"{'a': 0.75, 'e': 0.7152181973314035}",30,0,-68.4433046326711,"{0: 19, 1: 5, 2: 5, 3: 1, 4: 0}",0
336,False,"{'a': 0.75, 'e': 0.7145029791340721}",25,5,-64.73656733354278,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",1
337,False,"{'a': 0.75, 'e': 0.713788476154938}",25,0,-153.19732038452165,"{0: 18, 1: 1, 2: 1, 3: 2, 4: 3}",0
338,False,"{'a': 0.75, 'e': 0.7130746876787831}",20,6,-9.059722659240942,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
339,False,"{'a': 0.75, 'e': 0.7123616129911043}",20,0,-55.35619138249897,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
340,False,"{'a': 0.75, 'e': 0.7116492513781132}",25,12,-73.5322576122222,"{0: 8, 1: 0, 2: 3, 3: 1, 4: 1}",1
341,False,"{'a': 0.75, 'e': 0.7109376021267351}",25,0,-88.67051255123474,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
342,False,"{'a': 0.75, 'e': 0.7102266645246084}",20,0,-167.63602404006673,"{0: 10, 1: 2, 2: 5, 3: 0, 4: 3}",0
343,False,"{'a': 0.75, 'e': 0.7095164378600838}",20,0,-66.47085266333191,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
344,False,"{'a': 0.75, 'e': 0.7088069214222237}",20,0,-27.488677283113873,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
345,False,"{'a': 0.75, 'e': 0.7080981145008014}",20,0,-245.31061618684478,"{0: 8, 1: 1, 2: 5, 3: 2, 4: 4}",0
346,False,"{'a': 0.75, 'e': 0.7073900163863006}",20,0,-161.56360443247132,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 4}",0
347,False,"{'a': 0.75, 'e': 0.7066826263699143}",20,15,1.9862077732146934,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.75, 'e': 0.7059759437435444}",20,0,-28.952217157532132,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
349,False,"{'a': 0.75, 'e': 0.7052699677998009}",25,17,0.19099308979194252,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
350,False,"{'a': 0.75, 'e': 0.704564697832001}",30,0,-93.52292194768718,"{0: 21, 1: 3, 2: 4, 3: 1, 4: 1}",0
351,False,"{'a': 0.75, 'e': 0.7038601331341691}",20,9,-46.50135399030657,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
352,False,"{'a': 0.75, 'e': 0.7031562730010349}",20,2,-45.5710417792307,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 1}",1
353,False,"{'a': 0.75, 'e': 0.7024531167280339}",20,0,-134.34872035610633,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 3}",1
354,False,"{'a': 0.75, 'e': 0.7017506636113058}",25,14,-23.0077358546824,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 0}",1
355,False,"{'a': 0.75, 'e': 0.7010489129476946}",20,0,-92.05425575088017,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
356,False,"{'a': 0.75, 'e': 0.7003478640347468}",20,3,-127.47740051603526,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 3}",1
357,False,"{'a': 0.75, 'e': 0.6996475161707121}",25,0,-65.04996063886418,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
358,False,"{'a': 0.75, 'e': 0.6989478686545414}",20,8,-75.30178196559957,"{0: 6, 1: 3, 2: 1, 3: 1, 4: 1}",1
359,False,"{'a': 0.75, 'e': 0.6982489207858869}",20,0,-31.25347423910389,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
360,False,"{'a': 0.75, 'e': 0.6975506718651009}",20,0,-41.40131231889722,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
361,False,"{'a': 0.75, 'e': 0.6968531211932358}",35,0,-159.1004907049535,"{0: 19, 1: 6, 2: 6, 3: 3, 4: 1}",0
362,False,"{'a': 0.75, 'e': 0.6961562680720426}",20,0,-55.80077028622744,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
363,False,"{'a': 0.75, 'e': 0.6954601118039706}",20,10,-45.92932027029156,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
364,False,"{'a': 0.75, 'e': 0.6947646516921666}",20,0,-92.74233692206919,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",0
365,False,"{'a': 0.75, 'e': 0.6940698870404745}",25,0,-92.70045713092289,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
366,False,"{'a': 0.75, 'e': 0.693375817153434}",25,0,-160.20369003391562,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 3}",0
367,False,"{'a': 0.75, 'e': 0.6926824413362805}",20,8,-54.31414106544175,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 1}",1
368,False,"{'a': 0.75, 'e': 0.6919897588949442}",20,0,-117.6622145078896,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
